path	filesize	transcript
clips/common_voice_az_25235.wav	128044	 baş olmazım bəlalar çəkən soydaşlarımızın dilindən qopub
clips/common_voice_az_25236.wav	64044	 diri üçün axıdı
clips/common_voice_az_25237.wav	224044	 hafizələrdən silinməkdə olan yaxud bizi tərk edib dünyasını dəyişənlərlə itirdiyimiz
clips/common_voice_az_25238.wav	192044	 folklor materialları içərisində şübhəsiz ki belə bizə keçmişdə də
clips/common_voice_az_25239.wav	96044	 indi də gələcəkdə də lazım olanlar vardır
clips/common_voice_az_25240.wav	192044	 folklorda heç bir mühürə sənədə şahidə təsliqə ehtiyacı olmayan
clips/common_voice_az_25241.wav	128044	 hələsi tariximizin bir seyfəsini təşkil edən bayatlarımız kimi
clips/common_voice_az_25242.wav	256044	 laqeyd olmuşuq oyun kimi baxmışuq gecikmişiq çox gecikmişiq
clips/common_voice_az_25243.wav	96044	 nəysə nəysə
clips/common_voice_az_25244.wav	64044	 qardaş bayatlarım
clips/common_voice_az_25245.wav	128044	 adına baxıb elə güman eləmə ki onları qardaşlar yaradıb
clips/common_voice_az_25246.wav	64044	 yox haradaydı elə xeyiriş
clips/common_voice_az_25247.wav	128044	 qardaşlar üçün bayatları bacılar yaradıb
clips/common_voice_az_25248.wav	224044	 həm də bu növ qardaş məhəbbəti ilə yoğrulmuş bayatlardan danışmağımın ayrıca səbəbi var
clips/common_voice_az_25249.wav	224044	 hətta belə bayatlardan elə o vaxt xırdaca bir bildiriş ilə ekran efirdə yazımda gedib
clips/common_voice_az_25250.wav	64044	 hansı vaxt
clips/common_voice_az_25251.wav	160044	 elə məsələ də bundadır ki o zaman mənə verilən bir sualı cevaplandırmalıydım
clips/common_voice_az_25252.wav	96044	 vaxt ilə bayatlar üzərində işləyəndə
clips/common_voice_az_25253.wav	160044	 prof hacıevin təkidi ilə tarixi bayatlar haqqında yazmışdım
clips/common_voice_az_25254.wav	96044	 sonradan bayatı düşüncələrim tədqiqatına
clips/common_voice_az_25255.wav	160044	 türkiyə ümumdünyə türkiologları qarşısında geniş məruzə iləyəndə
clips/common_voice_az_25256.wav	192044	 həmin mətin bütünlüyü də türkiyədə nəşr olunan azərbaycan jurnalında çap edilmişdi
clips/common_voice_az_25257.wav	96044	 çıxışımı kasetə alıblarmış
clips/common_voice_az_25258.wav	96044	 orada tarixi bayatlardan danışdım da
clips/common_voice_az_25259.wav	288044	 fakül orada ana yaradıcılığı bacı yaradıcılığı bacı bayatıları və s kimi məvzulardan ayrılıqda bəhs eləməmişdim
clips/common_voice_az_25260.wav	256044	 sonralar yenə fakül orada qadın ana yaradıcılığı mövzusunu işləyərkən
clips/common_voice_az_25261.wav	128044	 yenə də bu mövzuya ayrıca yer verməmişdim
clips/common_voice_az_25262.wav	96044	 görünür hardasa lazımmış
clips/common_voice_az_25263.wav	160044	 bir gün bakıdakı biraltı saylı məktəbin ədəbiyyat müəllimi sonak hanım
clips/common_voice_az_25264.wav	128044	 öz şagirdi rüfət ilə birlikdə yanıma gəlmişdi
clips/common_voice_az_25265.wav	160044	 möxtəlif suallarla verdikləri suallardan biri belə idi
clips/common_voice_az_25266.wav	160044	 nə üçün bacıqardaşı bu qədər çox istəyir düşündüm bir qədər
clips/common_voice_az_25267.wav	96044	 yadıma qardaşlarımı saldım
clips/common_voice_az_25268.wav	160044	 axı mən olar üçün nələr eləyərdim və canımı da əsirgəməzdim
clips/common_voice_az_25269.wav	96044	 fədakaram fədakar olmuşam həyatım boyum
clips/common_voice_az_25270.wav	96044	 bəlkə bu mənim təbiyyətimdən gəlir
clips/common_voice_az_25271.wav	64044	 amma yox belə deyil
clips/common_voice_az_25272.wav	224044	 tanıdığım bacılar var ki qardaş yolunda qardaş xatiri üçün nə dəsən eləyərlər
clips/common_voice_az_25273.wav	96044	 ondan sonra mövzu məni tutdu
clips/common_voice_az_25274.wav	192044	 xalq şəiri nəbi xəzri nakən vəfat eləmiş bacısı şirin bacı haqqında
clips/common_voice_az_25275.wav	96044	 bacı adlı payəmə yazmışdır
clips/common_voice_az_25276.wav	160044	 həmin payəmədə əsil ana kimi qardaşı sevən toy gecəsi ərini
clips/common_voice_az_25277.wav	128044	 dünya müharibəsinə yola salıb bir üzü qız bir üzü gəlin
clips/common_voice_az_25278.wav	128044	 ömrünün sonuna canı yollar gözləyən bacısı haqqında
clips/common_voice_az_25279.wav	160044	 əsil azərbaycan bacı ana qadın haqqında yazdığı payəmə ilə
clips/common_voice_az_25280.wav	96044	 bacılara heykəl uçatmışdır
clips/common_voice_az_25281.wav	128044	 firdosun payəməsindən mikael müşvigin tərcüməsində
clips/common_voice_az_25282.wav	128044	 oxuduğum bir parça da bu yerdə yadıma düşdüm
clips/common_voice_az_25283.wav	96044	 möhtəşəm binalar xarab olacaq
clips/common_voice_az_25284.wav	128044	 küləydən yağışdan həbsiz olacaq
clips/common_voice_az_25285.wav	96044	 mən yaptım şeirdən uca bir bina
clips/common_voice_az_25286.wav	96044	 küləylər yağışlar toxunmaz ona
clips/common_voice_az_25287.wav	160044	 nəbi xəzrinin bacı payəməsində bacılara əbədi heykəldir
clips/common_voice_az_25288.wav	96044	 və heç bir afət ona toxuna bilməz
clips/common_voice_az_25289.wav	160044	 məzardaşının üstünəsə yazıb adın şirin olduğu taleyin acı
clips/common_voice_az_25290.wav	64044	 laqeyd qardaşlar var
clips/common_voice_az_25291.wav	96044	 amma bacı qədri bilən belə qardaşlar da var
clips/common_voice_az_25292.wav	96044	 mənim də qardaşlarım belədir
clips/common_voice_az_25293.wav	128044	 bütün varlığı ilə xalq yaradıcılığına bağlı
clips/common_voice_az_25294.wav	96044	 sevdiyim şairim məmməd aslanla söhbətdə
clips/common_voice_az_25295.wav	96044	 bundan da söz açdım
clips/common_voice_az_25296.wav	96044	 yaz sualı necə cavablandırmışsansa
clips/common_voice_az_25297.wav	160044	 bir neçə nümunəsi ilə yaz ver çap eləyək dedim
clips/common_voice_az_25298.wav	64044	 xırdaca bir məqalə yazdım
clips/common_voice_az_25299.wav	64044	 əkran efirdə çap olundu
clips/common_voice_az_25300.wav	96044	 amma yenə də rahat deyildim
clips/common_voice_az_25301.wav	64044	 bacı dilindən nə qopmuşdusa
clips/common_voice_az_25302.wav	96044	 başqa mövzu üzərində işləyərkən belə
clips/common_voice_az_25303.wav	64044	 qulaqlarımda səslənirdi
clips/common_voice_az_25304.wav	128044	 odur ki qardaş bayatlarını sizə təqdim eləməyi
clips/common_voice_az_25305.wav	64044	 lazım bildim
clips/common_voice_az_25306.wav	64044	 bu ana məhəbbətindən sonra
clips/common_voice_az_25307.wav	96044	 ən böyük lazım gəldiydə qardaş üçün
clips/common_voice_az_25308.wav	128044	 anana əvəz eləyən bacı məhəbbətinin tərənnümüdür
clips/common_voice_az_25309.wav	96044	 yazımı oxuyacaq olsan səni yorsam
clips/common_voice_az_25310.wav	64044	 məni bağışla anam bacım
clips/common_voice_az_25311.wav	128044	 bu məhəbbəti sən təlqin eləmirsən mənə
clips/common_voice_az_25312.wav	96044	 bacının dilində qardaş həmişə xan
clips/common_voice_az_25313.wav	96044	 xan qardaş olub əsiz dənib
clips/common_voice_az_25314.wav	96044	 onu dinindən imanından üstün tutub
clips/common_voice_az_25315.wav	128044	 qardaş onun üçün xandı dindi imandı
clips/common_voice_az_25316.wav	128044	 hər zaman qardaş yolunda qurban getməyə hazırdım
clips/common_voice_az_25317.wav	96044	 ay qardaş xanım qardaş
clips/common_voice_az_25318.wav	64044	 dinim imanım qardaş
clips/common_voice_az_25319.wav	96044	 gündə min kəz qurbandı
clips/common_voice_az_25320.wav	96044	 sənə bu canım qardaşım
clips/common_voice_az_25321.wav	96044	 gözləri qardaş üçün qız axtarıb
clips/common_voice_az_25322.wav	64044	 ay da ulduzun pəri
clips/common_voice_az_25323.wav	64044	 xiyar qarpızın təri
clips/common_voice_az_25324.wav	64044	 gəl alım xan qardaşa
clips/common_voice_az_25325.wav	96044	 olum baldızın pəri deyib
clips/common_voice_az_25326.wav	160044	 qardaş yolunu gözləyən bacı heç vaxt naimət olmayıb
clips/common_voice_az_25327.wav	96044	 dua sənə ilə gözləyib
clips/common_voice_az_25328.wav	64044	 gəlin gedəy xanlara
clips/common_voice_az_25329.wav	64044	 yalvaraq imamlara
clips/common_voice_az_25330.wav	64044	 susəpəy çadır quraq
clips/common_voice_az_25331.wav	96044	 qardaş gələn yollara
clips/common_voice_az_25332.wav	96044	 bacı həmişə qardaşın havasına uçub
clips/common_voice_az_25333.wav	64044	 mahnalarda düzgülərdə belə
clips/common_voice_az_25334.wav	96044	 qardaş toyunda oynayabilmək həvəsində olub
clips/common_voice_az_25335.wav	96044	 bülübülümüz necə şövnən oxuyurdu
clips/common_voice_az_25336.wav	96044	 o gülün birinüzə idim
clips/common_voice_az_25337.wav	64044	 təllərinə düzəydim
clips/common_voice_az_25338.wav	128044	 qardaşımın toyunda sındırasındıra süzəydim
clips/common_voice_az_25339.wav	64044	 nazəndə bacı rəqsinin
clips/common_voice_az_25340.wav	96044	 coşğun bacı məhəbbətinin ritmi var
clips/common_voice_az_25341.wav	64044	 hər bir misrasında
clips/common_voice_az_25342.wav	64044	 bacı həmişə düşünüb ki
clips/common_voice_az_25343.wav	64044	 üzü qaşı ilə tanınar
clips/common_voice_az_25344.wav	64044	 bacı qardaş adı ilə
clips/common_voice_az_25345.wav	96044	 filan bəhlivanın qəhrəmanın
clips/common_voice_az_25346.wav	96044	 sadəcə yaxşı insanın bacısı adını daşımaq ilə
clips/common_voice_az_25347.wav	64044	 fərəh duyub
clips/common_voice_az_25348.wav	64044	 özü bir iqidlik
clips/common_voice_az_25349.wav	64044	 yaxşı əməl sahibi olubsa
clips/common_voice_az_25350.wav	96044	 bunu qardaşın adı ilə bağlayıb
clips/common_voice_az_25351.wav	64044	 dastan və nağıllarımızda
clips/common_voice_az_25352.wav	96044	 qədim türkazərbaycan qızı belə olub
clips/common_voice_az_25353.wav	64044	 belə bir nağıl rəvayət var
clips/common_voice_az_25354.wav	160044	 bir qadının əri qardaşı və oğlu həbs olmub
clips/common_voice_az_25355.wav	96044	 üçü də dara çəkiləcəymiş
clips/common_voice_az_25356.wav	64044	 dar ağacı qurulubmuş
clips/common_voice_az_25357.wav	96044	 meydan süpürülüb sulanıbmış
clips/common_voice_az_25358.wav	64044	 taxt rəqan hazırlanıbmış
clips/common_voice_az_25359.wav	64044	 şah gəlib eyləşən kimi
clips/common_voice_az_25360.wav	96044	 bir qadın başından kələğayısını açıb
clips/common_voice_az_25361.wav	64044	 şahın ayağları altına atır
clips/common_voice_az_25362.wav	32044	 şah deyir
clips/common_voice_az_25363.wav	128044	 qadın sən ismət pərdəsini üzündən götürüb
clips/common_voice_az_25364.wav	64044	 aman diliyirsən
clips/common_voice_az_25365.wav	64044	 bilirəm ki bu üç nəfər sənin
clips/common_voice_az_25366.wav	64044	 ən yaxın adamlarındır
clips/common_voice_az_25367.wav	64044	 cürətinə böyük məhəbbətinə görə
clips/common_voice_az_25368.wav	96044	 onlardan birini sənə bağışlayıram
clips/common_voice_az_25369.wav	128044	 seç de kimi
clips/common_voice_az_25370.wav	64044	 qadın düşünmədən deyir
clips/common_voice_az_25371.wav	64044	 qardaşımı
clips/common_voice_az_25372.wav	64044	 patişah vəzirvəkil
clips/common_voice_az_25373.wav	64044	 meydana ehat eləyən yetkililər
clips/common_voice_az_25374.wav	64044	 heyrət içində donub qalırlar
clips/common_voice_az_25375.wav	96044	 şah özünü ələ alıb soruşur
clips/common_voice_az_25376.wav	64044	 nə üçün qardaşını
clips/common_voice_az_25377.wav	96044	 məyər ərin oğlun əziz deyil sənə
clips/common_voice_az_25378.wav	64044	 arvad cürətinə cavab verir
clips/common_voice_az_25379.wav	64044	 əzizdirlər qibriyyə aləm
clips/common_voice_az_25380.wav	96044	 ikibeş ilin baş yoldaşı ismətimdir
clips/common_voice_az_25381.wav	96044	 ikisıfır yaşlı oğlumu boya başa çatdırana can
clips/common_voice_az_25382.wav	96044	 kipriyimlə od götürmüşəm
clips/common_voice_az_25383.wav	64044	 amma
clips/common_voice_az_25384.wav	64044	 şah qəzəblənir
clips/common_voice_az_25385.wav	64044	 bəs nə amma
clips/common_voice_az_25386.wav	64044	 məni bağışla qibriyyə aləm
clips/common_voice_az_25387.wav	64044	 amması budur ki
clips/common_voice_az_25388.wav	96044	 ər eldəndir ərə gedə bilərəm
clips/common_voice_az_25389.wav	96044	 oğul bətnimləndir doğa bilərəm
clips/common_voice_az_25390.wav	64044	 atamanam vəfat eləyib
clips/common_voice_az_25391.wav	96044	 qardaş tapa bilmərəm
clips/common_voice_az_25392.wav	64044	 qardaşım birdi mənim
clips/common_voice_az_25393.wav	96044	 gözümə nurdu mənim
clips/common_voice_az_25394.wav	64044	 yada qardaş demərəm
clips/common_voice_az_25395.wav	96044	 taliyim kürdü mənim
clips/common_voice_az_25396.wav	96044	 şahın xoşu gəlir qadının izahından
clips/common_voice_az_25397.wav	96044	 deyir anabacılarımızın ən müdri ki
clips/common_voice_az_25398.wav	96044	 get apar əzizlərini
clips/common_voice_az_25399.wav	96044	 üçünü də sənə bağışlayıram
clips/common_voice_az_25400.wav	64044	 dar ağacı baltalanır
clips/common_voice_az_25401.wav	64044	 meydanı şən gülüş
clips/common_voice_az_25402.wav	64044	 aferin mərhəba
clips/common_voice_az_25403.wav	96044	 şahada təhsin səsləri bürüyür
clips/common_voice_az_25404.wav	64044	 oyun bir bacı şərəfinə deyilən
clips/common_voice_az_25405.wav	64044	 alqış mərhəba səsləri
clips/common_voice_az_25406.wav	64044	 şairlər demişkən
clips/common_voice_az_25407.wav	96044	 asimana bülənd olur
clips/common_voice_az_25408.wav	96044	 bayatlarımızdan xeyli danışmış
clips/common_voice_az_25409.wav	96044	 bir neçə irilixırdalı məqalə də yazmışam
clips/common_voice_az_25410.wav	96044	 türk dünyasında çox yayğın olan
clips/common_voice_az_25411.wav	96044	 bayatı kərküklərdə
clips/common_voice_az_25412.wav	96044	 xuryad türkiyə türklərində mani
clips/common_voice_az_25413.wav	64044	 muğallarda xayla
clips/common_voice_az_25414.wav	64044	 bizdə bayatı
clips/common_voice_az_25415.wav	64044	 qaqauzlarda
clips/common_voice_az_25416.wav	64044	 türkümən özbəy
clips/common_voice_az_25417.wav	64044	 qazax və başqa soylarımızda
clips/common_voice_az_25418.wav	64044	 müxtəlif çür adlansa da
clips/common_voice_az_25419.wav	96044	 məzmun forma bir olub
clips/common_voice_az_25420.wav	96044	 amma bizdə bayatı yayğındı
clips/common_voice_az_25421.wav	64044	 onun öz müəllifləri
clips/common_voice_az_25422.wav	64044	 zakir mücrim kerim
clips/common_voice_az_25423.wav	64044	 məlik balam qurban
clips/common_voice_az_25424.wav	64044	 pərnaz gülgəz natəvan
clips/common_voice_az_25425.wav	64044	 püstəşkar qızı
clips/common_voice_az_25426.wav	64044	 gülüm sultan
clips/common_voice_az_25427.wav	64044	 növləri layla
clips/common_voice_az_25428.wav	64044	 vəsfihal ağı
clips/common_voice_az_25429.wav	64044	 anabacı məhəbbəti
clips/common_voice_az_25430.wav	64044	 qürbət mövcuddur
clips/common_voice_az_25431.wav	64044	 bugündə qoşulur bayatı
clips/common_voice_az_25432.wav	64044	 xüsusilə onun layla
clips/common_voice_az_25433.wav	64044	 ağı növləri
clips/common_voice_az_25434.wav	64044	 həqiqət külnigar
clips/common_voice_az_25435.wav	64044	 həlimə və başqaları
clips/common_voice_az_25436.wav	96044	 bizdə bayatı heç vaxt tükənməyəcəyik
clips/common_voice_az_25437.wav	64044	 nəşr olunmaqla
clips/common_voice_az_25438.wav	64044	 nə qədər dərd var həsrət
clips/common_voice_az_25439.wav	64044	 qürbət var nə qədər ana var
clips/common_voice_az_25440.wav	64044	 bacı var
clips/common_voice_az_25441.wav	64044	 həyatın bütün acılışirinli
clips/common_voice_az_25442.wav	128044	 bütün əlvançalarlıqları var
clips/common_voice_az_25443.wav	64044	 o qədər də bayatı var
clips/common_voice_az_25444.wav	64044	 hayla var ağı var
clips/common_voice_az_25445.wav	64044	 hər bir azərbaycan türkünü
clips/common_voice_az_25446.wav	64044	 doğulduğu gündən layla
clips/common_voice_az_25447.wav	64044	 böyüdüyücə oxşama
clips/common_voice_az_25448.wav	64044	 öləndə ağı müşahid edib
clips/common_voice_az_25449.wav	96044	 edib və edəcək
clips/common_voice_az_25450.wav	96044	 bizim azərbaycan türkçəsi elə bil ki
clips/common_voice_az_25451.wav	64044	 bu bayatılardan yaranıb
clips/common_voice_az_25452.wav	64044	 onun hər sətri hər misrası
clips/common_voice_az_25453.wav	64044	 bitmiş bir fikri ifadə edən
clips/common_voice_az_25454.wav	128044	 müptədalı xəbərli sadə cümlədir
clips/common_voice_az_25455.wav	64044	 yox əksinə
clips/common_voice_az_25456.wav	96044	 bu dildə hər bir cümlə bir bayatı misrasıdır
clips/common_voice_az_25457.wav	64044	 şirin musiqili dilimiz
clips/common_voice_az_25458.wav	64044	 bayatıya əbədiyyət
clips/common_voice_az_25459.wav	64044	 möhtəşəm bir epopeya
clips/common_voice_az_25460.wav	64044	 bir dastan vüsəti verib
clips/common_voice_az_25461.wav	64044	 bütöv bir xalqın
clips/common_voice_az_25462.wav	64044	 bir yaralı
clips/common_voice_az_25463.wav	64044	 ağrılıacılı millətin yaratdığı bir
clips/common_voice_az_25464.wav	96044	 epopeya dastan
clips/common_voice_az_25465.wav	64044	 elə bir dastan ki
clips/common_voice_az_25466.wav	64044	 burada bir millətin tarixi adət və
clips/common_voice_az_25467.wav	64044	 ənənəli mənəviyyatı
clips/common_voice_az_25468.wav	64044	 fəlsəfi düşüncələri
clips/common_voice_az_25469.wav	64044	 bütün yetdi rəng çalarları
clips/common_voice_az_25470.wav	64044	 nənənin uzaddığı örkən
clips/common_voice_az_25471.wav	64044	 göy qurşağının
clips/common_voice_az_25472.wav	128044	 əlvan rənglərində öz əksini tapmışdır
clips/common_voice_az_25473.wav	64044	 bacının sevən qəlbinin
clips/common_voice_az_25474.wav	64044	 qüruru sandığı qardaş üçün
clips/common_voice_az_25475.wav	64044	 günəşdən bir tel alıb
clips/common_voice_az_25476.wav	64044	 incilər kimi düzdüğü bayatları da
clips/common_voice_az_25477.wav	64044	 bu möhtəşəm dastanın
clips/common_voice_az_25478.wav	64044	 bir cəci seyfəsidir
clips/common_voice_az_25479.wav	96044	 el içində fəxrliyəndə deyib
clips/common_voice_az_25480.wav	64044	 ağacın badamı var
clips/common_voice_az_25481.wav	64044	 yeməyə badamı var
clips/common_voice_az_25482.wav	64044	 qardaş gəl qapımdan gir
clips/common_voice_az_25483.wav	96044	 desinlər adamı var
clips/common_voice_az_25484.wav	64044	 özünün kimsəsiz deyil
clips/common_voice_az_25485.wav	128044	 arxaköməkli olduğunu bildirmək istəyən bacı
clips/common_voice_az_25486.wav	64044	 hələ uşağlıq illərində oyunlarda
clips/common_voice_az_25487.wav	96044	 inciyəndə yardımına qardaş gəlib
clips/common_voice_az_25488.wav	96044	 yaylaq oğrusu oğlanı qardaşı ilə hədəliyib
clips/common_voice_az_25489.wav	96044	 ay kələbəz oğlan oğlan
clips/common_voice_az_25490.wav	96044	 inciyərəm sənlən inan
clips/common_voice_az_25491.wav	64044	 gəlməsə yaylıq qarşıma
clips/common_voice_az_25492.wav	96044	 xəbər verrəm qardaşıma
clips/common_voice_az_25493.wav	64044	 nəğməyə diqqət elədiyidə
clips/common_voice_az_25494.wav	96044	 bu arxakömək qardaşın doğrudan da
clips/common_voice_az_25495.wav	96044	 bacı ismeti üçün intiqam ala biləcəyinə
clips/common_voice_az_25496.wav	160044	 əmin olan yaylıq oğrusu tezcəb həsliyir
clips/common_voice_az_25497.wav	96044	 qurban olum göz yaşına
clips/common_voice_az_25498.wav	64044	 gedib demə qardaşınam
clips/common_voice_az_25499.wav	96044	 yaylıq məndədi və s
clips/common_voice_az_25500.wav	96044	 beləcə yalnız qardaşının ona arxa durmasına
clips/common_voice_az_25501.wav	96044	 qardaşı hörmətinə qardaşının iqirliyinə
clips/common_voice_az_25502.wav	96044	 sığınan bacı yuxardakı bayatının
clips/common_voice_az_25503.wav	96044	 başqa bir variantını da yaratmışdır
clips/common_voice_az_25504.wav	64044	 şirvanın bir yanı var
clips/common_voice_az_25505.wav	64044	 otu var bir yanı var
clips/common_voice_az_25506.wav	64044	 qardaş gəl qapımdan gir
clips/common_voice_az_25507.wav	96044	 desinlər hayanı var
clips/common_voice_az_25508.wav	128044	 bacı heç vaxt qardaşdan ayrı düşməyi istəmiyib
clips/common_voice_az_25509.wav	128044	 ayrılıq əzabı cəhənnəm əzabından bətər olub bacı üçün
clips/common_voice_az_25510.wav	64044	 qardaş kişmiş kimidi
clips/common_voice_az_25511.wav	64044	 cibə düşmüş kimidi
clips/common_voice_az_25512.wav	64044	 qardaşdan ayrı bacı
clips/common_voice_az_25513.wav	96044	 gözdən düşmüş kimidi
clips/common_voice_az_25514.wav	96044	 bunu bəzən ağı variantında deyən bacılar
clips/common_voice_az_25515.wav	96044	 üçüncü misranı belə söyləyirlər
clips/common_voice_az_25516.wav	64044	 qardaşı ölən bacı
clips/common_voice_az_25517.wav	160044	 qardaş ölümü bacının mənəvi ölümünə bərabərdir
clips/common_voice_az_25518.wav	96044	 qardaşa nəinki ölüm yoxuşdurmayıb
clips/common_voice_az_25519.wav	64044	 onun iyiliyi ilə fəxrilədiyi kimi
clips/common_voice_az_25520.wav	128044	 özü öləndə məz qardaş çiğnində məzara getməyi
clips/common_voice_az_25521.wav	128044	 bütün dəfin mərasiminin qardaş əli ilə görülməyini arzulayıb
clips/common_voice_az_25522.wav	64044	 elə məsələdə bundadır ki
clips/common_voice_az_25523.wav	96044	 bundan da fəhr edib
clips/common_voice_az_25524.wav	64044	 aşı qara yaxşıdır
clips/common_voice_az_25525.wav	64044	 dəysə qora yaxşıdır
clips/common_voice_az_25526.wav	96044	 bacı qardaş çiğnində getsə qora yaxşıdır
clips/common_voice_az_25527.wav	64044	 deyib və baxın
clips/common_voice_az_25528.wav	96044	 bu mərasimi qardaşla necə bağlayıb ki
clips/common_voice_az_25529.wav	128044	 ağının hər misrasından məhəbbət daşıb tökülür
clips/common_voice_az_25530.wav	96044	 məhəbbət daşıb tökülür
clips/common_voice_az_25531.wav	96044	 qoy məni el götürsün
clips/common_voice_az_25532.wav	64044	 el yusum el götürsün
clips/common_voice_az_25533.wav	64044	 qardaş qəbrimi qaçsan
clips/common_voice_az_25534.wav	96044	 çiğninə bel götürsün
clips/common_voice_az_25535.wav	128044	 təəssüb ki ara sıra bu böyü məhəbbətə əngəl olmaq istəyənlər
clips/common_voice_az_25536.wav	96044	 uğursuz təşəbbüs eləyənlər olub
clips/common_voice_az_25537.wav	96044	 qızıl kəstir zərgara
clips/common_voice_az_25538.wav	64044	 salsın səni pərgara
clips/common_voice_az_25539.wav	128044	 qardaş bircə bacını qurban elədi yara
clips/common_voice_az_25540.wav	64044	 baydısın da olduğu kimi
clips/common_voice_az_25541.wav	128044	 baldız qardaş arvadı inciliklərinə əksilətdirən
clips/common_voice_az_25542.wav	64044	 bacının canı qardaşdadır
clips/common_voice_az_25543.wav	64044	 qardaşın ki arvadda
clips/common_voice_az_25544.wav	64044	 bəzən itdə də deyirlər
clips/common_voice_az_25545.wav	128044	 baldızım çuvaldızım hərdən gəlib sancar məni
clips/common_voice_az_25546.wav	96044	 qaynanamı bağda ilan vur eydi
clips/common_voice_az_25547.wav	96044	 baldızıma quran qənim ol eydi
clips/common_voice_az_25548.wav	64044	 deyimlərindəki kimi
clips/common_voice_az_25549.wav	64044	 vallah deyərdim ki
clips/common_voice_az_25550.wav	64044	 səfsəfələr bizim böyü ali
clips/common_voice_az_25551.wav	96044	 səmavi bacı qardaş məhəbbətinin tərənnümünə
clips/common_voice_az_25552.wav	64044	 xələl gətirmiyib
clips/common_voice_az_25553.wav	64044	 gətirə bilmiyib
clips/common_voice_az_25554.wav	64044	 əlbəttə mən də həyatda görmüşəm
clips/common_voice_az_25555.wav	64044	 mənə ira tuta bilərlər ki
clips/common_voice_az_25556.wav	64044	 naməd qardaşlar da var
clips/common_voice_az_25557.wav	96044	 filan filan napaq işlər tutub
clips/common_voice_az_25558.wav	64044	 bacını ayağa verib incidib
clips/common_voice_az_25559.wav	32044	 olur
clips/common_voice_az_25560.wav	64044	 amma digin gürək
clips/common_voice_az_25561.wav	64044	 ayağa altında behişd olan
clips/common_voice_az_25562.wav	64044	 ananı da gözdən salan
clips/common_voice_az_25563.wav	96044	 incidən həddə aparıb qocalar evini atan
clips/common_voice_az_25564.wav	64044	 namərd oğullar yoxdumu
clips/common_voice_az_25565.wav	96044	 belələrni adamın oğul deməyi də dili gəlmir
clips/common_voice_az_25566.wav	96044	 məhər bu kimi təktük mindəbir hallar
clips/common_voice_az_25567.wav	64044	 əlbəttə olmasə idi yaxşı idi
clips/common_voice_az_25568.wav	96044	 olursa o bizim ulu ana məhəbbətimizə
clips/common_voice_az_25569.wav	64044	 xələr gətirə bilərmə
clips/common_voice_az_25570.wav	64044	 nizamidən üzübəri
clips/common_voice_az_25571.wav	96044	 payeziyamızda ana ilə bağlı heç olmasa
clips/common_voice_az_25572.wav	96044	 biriki misra dilə gətirməyən sənətkar varmı
clips/common_voice_az_25573.wav	128044	 cangir cangirovun və başqa bəsəkarlarımızın
clips/common_voice_az_25574.wav	96044	 rəssam və heykəltaraşlarımızın
clips/common_voice_az_25575.wav	96044	 böyü ana himni kimi səslənən əsərləri
clips/common_voice_az_25576.wav	64044	 buna örnəkdir
clips/common_voice_az_25577.wav	96044	 təəssüf ki bacı ilə ilgili bir neçə şehir
clips/common_voice_az_25578.wav	96044	 və payıma müstəsnə edilərsə
clips/common_voice_az_25579.wav	96044	 belə biri hemin bacı məhəbbətinə bəstələnməyib
clips/common_voice_az_25580.wav	96044	 bacıya məhəbbət hürmət də bizdə
clips/common_voice_az_25581.wav	96044	 ana məhəbbəti kimi müqəddəs olub
clips/common_voice_az_25582.wav	96044	 bacın namusu həmişə qardaşa düşüb
clips/common_voice_az_25583.wav	64044	 onu qorumaq qardaşın
clips/common_voice_az_25584.wav	96044	 ana vətəni qoruması ilə bir tutulub
clips/common_voice_az_25585.wav	96044	 atı olmayan evdə qardaş atanı əvəz eləyib
clips/common_voice_az_25586.wav	96044	 çox vaxt bacı qardaşına müraciəti
clips/common_voice_az_25587.wav	128044	 ata kimi ağa dadaş qağa olubsa
clips/common_voice_az_25588.wav	128044	 qardaş da bacını bircə bacı deyə əziz deyib
clips/common_voice_az_25589.wav	96044	 bu qarşılığlı məhəbbətə eşq olsun
clips/common_voice_az_25590.wav	128044	 millətimin bu qədim müqəddəs ənənəsi
clips/common_voice_az_25591.wav	96044	 həmişəli var olsun amin
clips/common_voice_az_25592.wav	96044	 qardaş bayatlarına nümunələr
clips/common_voice_az_25593.wav	64044	 endim sənan dağından
clips/common_voice_az_25594.wav	64044	 çiçək üzdüm bağından
clips/common_voice_az_25595.wav	64044	 gündə yüz yol qovrular
clips/common_voice_az_25596.wav	96044	 bacı qardaş dağından
clips/common_voice_az_25597.wav	64044	 şamağı ay şamağı
clips/common_voice_az_25598.wav	64044	 ürəyimdə şam dağı
clips/common_voice_az_25599.wav	64044	 heydirlər ağlama
clips/common_voice_az_25600.wav	96044	 yaram sağalmıraqı
clips/common_voice_az_25601.wav	96044	 əzizim adı qardaş
clips/common_voice_az_25602.wav	64044	 ağzımın dadı qardaş
clips/common_voice_az_25603.wav	64044	 məndən üz döndərsən də
clips/common_voice_az_25604.wav	96044	 tutmaram yadı qardaş
clips/common_voice_az_25605.wav	96044	 yaz keçdi yay oldu gəl
clips/common_voice_az_25606.wav	96044	 xoş sözüm vay oldu gəl
clips/common_voice_az_25607.wav	64044	 sən isteyli qardaşdın
